item,item_id,item_update,region_name,region_code,is_cronicas,media_associated,media_associated_name,is_featured,url,is_municipios_link,url_municipios
Las Torres de Cotillas,MUR0016,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/las-torres-de-cotillas/,FALSE,
Librilla,MUR0017,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/librilla/,FALSE,
Lorca,MUR0018,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/municipios/lorca/,FALSE,
Lorquí,MUR0019,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/lorqui/,FALSE,
Los Alcázares,MUR0020,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/los-alcazares/,FALSE,
Mazarrón,MUR0021,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/mazarron/,FALSE,
Media Principal,MUR0022,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,,TRUE,https://www.laopiniondemurcia.es/municipios.html
Molina de Segura,MUR0023,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/municipios/molina-de-segura/,FALSE,
Mula,MUR0024,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/mula/,FALSE,
Murcia,MUR0025,23/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/murcia/,FALSE,
Ojós,MUR0026,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/ojos/,FALSE,
Pliego,MUR0027,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/pliego/,FALSE,
Ricote,MUR0028,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/ricote/,FALSE,
San Javier,MUR0029,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/municipios/san-javier/,FALSE,
San Pedro del Pinatar,MUR0030,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/san-pedro-del-pinatar/,FALSE,
Torre Pacheco,MUR0031,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/municipios/torre-pacheco/,FALSE,
Totana,MUR0032,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,TRUE,https://www.laopiniondemurcia.es/municipios/totana/,FALSE,
Yecla,MUR0033,14/07/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/yecla/,FALSE,
Castell-Platja d'Aro,CA0020,15/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/baix-emporda/castell-platja-daro/,FALSE,
Sevilla,AND0089,16/07/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/sevilla/provincia-de-sevilla/,FALSE,
Sabiñánigo,AR0035,16/07/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,TRUE,https://www.elperiodicodearagon.com/aragon/sabinanigo/,FALSE,
Cangas de Narcea,AST0011,16/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/cangas-del-narcea/,FALSE,
Cuencas,AST0022,16/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/cuencas/,FALSE,
Gijón Oeste,AST0026,16/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/gijon/gijon-oeste/,FALSE,
Llanera,AST0038,16/07/2025,Asturias,AST,TRUE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/llanera/,FALSE,
Occidente,AST0047,16/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/occidente/,FALSE,
Oriente,AST0049,16/07/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,TRUE,https://www.lne.es/oriente/,FALSE,
Moraleja del Vino,CYL0020,16/07/2025,Castilla y León,CYL,FALSE,laopiniondezamora,La Opinión de Zamora,TRUE,https://www.laopiniondezamora.es/zamora/morajela-del-vino/,FALSE,
L'Escala,CA0040,16/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/alt-emporda/lescala/,FALSE,
L'Escala,CA0120,16/07/2025,Cataluña,CA,FALSE,emporda,Empordà,TRUE,https://www.emporda.info/comarca/l-escala/,FALSE,
Masquefa,CA0117,16/07/2025,Cataluña,CA,FALSE,regio7,Regio 7,TRUE,https://www.regio7.cat/tags/masquefa/,FALSE,
Òdena,CA0118,16/07/2025,Cataluña,CA,FALSE,regio7,Regio 7,TRUE,https://www.regio7.cat/tags/odena/,FALSE,
Olesa de Montserrat,CA0119,16/07/2025,Cataluña,CA,FALSE,regio7,Regio 7,TRUE,https://www.regio7.cat/tags/olesa-de-montserrat/,FALSE,
Madrid,MAD0005,16/07/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/madrid/,FALSE,
San Vicente del Raspeig,VC0211,16/07/2025,Comunidad Valenciana,VC,FALSE,informacion,Información,TRUE,https://www.informacion.es/alacanti/san-vicente-del-raspeig/,FALSE,
Alcudia,IB0001,16/07/2025,Islas Baleares,IB,FALSE,diariodemallorca,Diario de Mallorca,TRUE,https://www.diariodemallorca.es/mallorca/alcudia/,FALSE,
El Port de la Selva,CA0121,17/07/2025,Cataluña,CA,FALSE,emporda,Empordà,TRUE,https://www.emporda.info/tags/port-de-la-selva/,FALSE,
La Bisbal d'Empordà,CA0044,17/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/baix-emporda/la-bisbal-demporda/,FALSE,
Navata,CA0122,18/07/2025,Cataluña,CA,FALSE,emporda,Empordà,TRUE,https://www.emporda.info/tags/navata/,FALSE,
Palamós,CA0068,18/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/baix-emporda/palamos/,FALSE,
Peralada,CA0123,18/07/2025,Cataluña,CA,FALSE,emporda,Empordà,TRUE,https://www.emporda.info/tags/peralada/,FALSE,
Vilamalla,CA0124,18/07/2025,Cataluña,CA,FALSE,emporda,Empordà,TRUE,https://www.emporda.info/tags/vilamalla/,FALSE,
Torroella de Montgrí,CA0109,19/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/baix-emporda/torroella-de-montgri/,FALSE,
Calonge,CA0015,21/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/tags/calonge/,FALSE,
Empuriabrava,CA0027,21/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/tags/empuriabrava/,FALSE,
L'Estartit,CA0041,21/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/tags/l-estartit/,FALSE,
Sant Antoni,CA0087,21/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/tags/sant-antoni/,FALSE,
Tossa de Mar,CA0111,21/07/2025,Cataluña,CA,FALSE,diaridegirona,Diari de Girona,TRUE,https://www.diaridegirona.cat/selva/tossa-de-mar/,FALSE,
